timestamp,vx_sp_ma,vy_sp_ma,vz_sp_ma,vx_sp_lp,vy_sp_lp,vz_sp_lp,vx_sift_ma,vy_sift_ma,vz_sift_ma,vx_sift_lp,vy_sift_lp,vz_sift_lp
65.179543,-0.001387,-0.016972,-0.034169,0.001234,-0.019902,-0.034169,0.034276,-0.022475,-0.054679,0.045497,-0.027108,-0.050539
65.233950,-0.000275,-0.018871,-0.032132,-0.005736,-0.016829,-0.032193,0.030949,-0.020099,-0.049780,0.042062,-0.030245,-0.060319
65.288357,0.009755,-0.028756,-0.046478,0.008390,-0.029847,-0.053420,0.042364,-0.028279,-0.067066,0.055089,-0.039439,-0.077216
65.342764,0.011631,-0.029210,-0.046082,0.009669,-0.026099,-0.047041,0.052075,-0.036371,-0.075189,0.061510,-0.044359,-0.080766
65.397171,0.008846,-0.033261,-0.036062,0.000058,-0.028208,-0.041938,0.046101,-0.037741,-0.078183,0.046443,-0.042889,-0.087699
65.451578,-0.001765,-0.019430,-0.027029,-0.006159,-0.017306,-0.022907,0.048280,-0.047537,-0.083546,0.042667,-0.050870,-0.088765
65.505985,-0.000977,-0.014950,-0.021692,-0.006171,-0.011745,-0.014857,0.049045,-0.046415,-0.097888,0.034249,-0.042089,-0.090900
65.560392,0.001859,-0.019130,-0.024118,0.003579,-0.016697,-0.018628,0.039348,-0.048584,-0.099942,0.035080,-0.039726,-0.083217
65.614799,0.000641,-0.014394,-0.019010,-0.005565,-0.007635,-0.012610,0.032483,-0.043995,-0.094753,0.024118,-0.033915,-0.079197
65.669206,-0.008386,-0.007047,0.002663,-0.004111,-0.012205,-0.007411,0.006071,-0.027874,-0.083084,0.003758,-0.019805,-0.075981
65.723613,-0.008204,-0.011314,0.009161,-0.000076,-0.017959,-0.001137,0.007068,-0.033406,-0.077015,0.021840,-0.036397,-0.071282
65.778020,0.008325,-0.011829,0.013873,0.015402,-0.022418,0.001383,-0.018347,-0.004448,-0.068022,-0.020874,0.004023,-0.067523
65.832427,0.020124,-0.024066,-0.011438,0.022635,-0.029806,-0.023687,-0.031049,0.006621,-0.062174,-0.028969,0.002155,-0.064435
65.886834,0.019421,-0.027264,-0.021233,0.015880,-0.026221,-0.029194,-0.030859,0.002272,-0.065410,-0.022794,-0.005757,-0.075967
65.941240,0.019556,-0.026979,-0.031091,0.021410,-0.027880,-0.043899,-0.032741,-0.000279,-0.077169,-0.013189,-0.014232,-0.087732
65.995647,0.023987,-0.032421,-0.032722,0.014902,-0.024200,-0.035109,-0.026635,0.000225,-0.073652,-0.005949,-0.012814,-0.077887
66.050054,0.028415,-0.034610,-0.046265,0.018462,-0.028521,-0.044372,-0.013170,-0.005809,-0.071361,-0.001445,-0.011373,-0.071725
66.104461,0.018829,-0.021595,-0.061319,0.004562,-0.012792,-0.051781,-0.009509,-0.001562,-0.071304,0.022803,-0.023705,-0.067797
66.158868,0.013151,-0.018130,-0.076495,0.011163,-0.013432,-0.060379,0.020787,-0.027879,-0.080670,0.022310,-0.022666,-0.077847
66.213275,0.007886,-0.015158,-0.064550,0.011872,-0.018456,-0.056372,0.028548,-0.025224,-0.079954,0.016444,-0.015480,-0.071693
66.267682,0.009823,-0.013014,-0.056796,0.009983,-0.014140,-0.044487,0.037406,-0.025679,-0.068013,0.025939,-0.020502,-0.065055
66.322089,-0.015890,-0.000999,-0.047885,-0.019308,-0.001394,-0.043658,0.040120,-0.026434,-0.062247,0.029596,-0.027085,-0.070931
66.376496,-0.009867,-0.005617,-0.055601,-0.009239,-0.009477,-0.045719,0.039380,-0.027482,-0.061889,0.027243,-0.024564,-0.063944
66.430903,-0.006432,-0.010851,-0.049733,0.003959,-0.024070,-0.044644,0.039075,-0.029468,-0.062368,0.024682,-0.023552,-0.061242
66.485310,0.000056,-0.020320,-0.040706,0.002042,-0.022488,-0.039363,0.024507,-0.019654,-0.059661,0.023309,-0.019710,-0.055621
66.539717,0.001355,-0.026993,-0.029774,0.010966,-0.030531,-0.035138,0.020974,-0.020723,-0.050002,0.017769,-0.020966,-0.054583
66.594124,0.002405,-0.025087,-0.033739,0.013184,-0.029466,-0.041730,0.024201,-0.027427,-0.050482,0.017329,-0.023506,-0.053753
66.648531,0.004038,-0.024047,-0.037548,0.013319,-0.021493,-0.038106,0.018153,-0.022261,-0.050356,0.018180,-0.019691,-0.050527
66.702938,0.022453,-0.030995,-0.031637,0.009142,-0.017003,-0.030279,0.047424,-0.040000,-0.044070,0.064369,-0.051269,-0.050509
66.757345,0.022518,-0.034207,-0.027301,0.013611,-0.026461,-0.028945,0.048507,-0.041296,-0.045759,0.056577,-0.045726,-0.049971
66.811752,0.025186,-0.032342,-0.037568,0.025975,-0.035046,-0.045598,0.050591,-0.042017,-0.048160,0.051067,-0.041492,-0.053425
66.866159,0.025586,-0.032973,-0.041136,0.020215,-0.032152,-0.045121,0.049906,-0.044072,-0.052224,0.043458,-0.036939,-0.055057
66.920566,0.014760,-0.027107,-0.042737,0.010348,-0.030050,-0.041987,0.051488,-0.044202,-0.053818,0.036102,-0.034931,-0.056363
66.974973,0.015870,-0.028720,-0.042844,0.014244,-0.031340,-0.047359,0.051904,-0.047492,-0.056219,0.032578,-0.039283,-0.058538
67.029380,0.017723,-0.032019,-0.048430,0.016760,-0.027611,-0.050429,0.049905,-0.053366,-0.060449,0.027581,-0.040537,-0.060278
67.083787,0.014907,-0.034530,-0.052035,0.007953,-0.025413,-0.045184,0.015013,-0.030014,-0.062111,0.023041,-0.035253,-0.060635
67.138194,0.010610,-0.028053,-0.058494,0.006644,-0.024121,-0.049911,0.010225,-0.031091,-0.071787,0.016811,-0.034421,-0.071620
67.192601,-0.004567,-0.014438,-0.051422,-0.000846,-0.014112,-0.052471,0.011040,-0.032445,-0.076453,0.020395,-0.034344,-0.077275
67.247008,-0.001412,-0.015912,-0.053425,0.003175,-0.017469,-0.053424,0.012651,-0.033041,-0.079027,0.021176,-0.032055,-0.077741
67.301415,0.003391,-0.012692,-0.057394,0.003439,-0.013796,-0.054186,0.018193,-0.036135,-0.089625,0.026036,-0.035356,-0.089347
67.355822,-0.002345,-0.012444,-0.053612,0.000687,-0.017990,-0.051824,0.020922,-0.036467,-0.094290,0.028345,-0.040086,-0.091457
67.410229,-0.007663,-0.014603,-0.056336,-0.001530,-0.019953,-0.057814,0.021359,-0.034259,-0.098398,0.024807,-0.038090,-0.092365
67.464635,-0.004353,-0.010553,-0.058406,-0.002045,-0.013617,-0.053989,0.023571,-0.038219,-0.108803,0.023917,-0.038839,-0.100871
67.519042,-0.001795,-0.011038,-0.051803,0.002226,-0.015363,-0.047712,0.027302,-0.035256,-0.096761,0.022737,-0.033141,-0.086950
67.573449,-0.002077,-0.016226,-0.050710,-0.004775,-0.014368,-0.049181,0.022096,-0.029165,-0.101761,0.017847,-0.024793,-0.096539
67.627856,-0.005689,-0.014548,-0.050078,-0.005026,-0.015325,-0.049907,0.019483,-0.027623,-0.096650,0.015479,-0.022255,-0.085997
67.682263,-0.003108,-0.023823,-0.055012,0.000493,-0.025066,-0.058280,0.017467,-0.027943,-0.100221,0.018656,-0.027963,-0.100951
67.736670,0.002615,-0.018359,-0.056503,0.006342,-0.019356,-0.057187,0.014927,-0.023721,-0.100494,0.018885,-0.028262,-0.101122
67.791077,-0.004877,-0.014010,-0.052366,-0.007494,-0.014958,-0.056312,0.017184,-0.026396,-0.103746,0.020399,-0.032376,-0.104650
67.845484,0.002926,-0.019490,-0.059222,0.004106,-0.017293,-0.062386,0.017098,-0.023924,-0.095506,0.020271,-0.030806,-0.099163
67.899891,-0.006269,-0.020437,-0.061784,-0.005725,-0.019629,-0.058016,0.018071,-0.026219,-0.102266,0.021180,-0.029928,-0.095048
67.954298,-0.007683,-0.019860,-0.056218,-0.013115,-0.016974,-0.049632,0.025813,-0.032312,-0.096860,0.027442,-0.030753,-0.095449
68.008705,-0.007061,-0.009800,-0.051467,-0.010828,-0.003325,-0.043616,0.022511,-0.031474,-0.104463,0.018531,-0.025850,-0.095769
68.063112,-0.008660,-0.005142,-0.047943,-0.006387,-0.008944,-0.048314,0.021557,-0.027090,-0.090179,0.019763,-0.024702,-0.088771
68.117519,-0.012636,-0.007559,-0.048222,-0.004728,-0.009843,-0.049605,0.022262,-0.025495,-0.081715,0.020757,-0.023420,-0.079528
68.171926,-0.000575,-0.013081,-0.046600,0.000535,-0.015078,-0.047976,0.018250,-0.023235,-0.073432,0.016281,-0.025337,-0.075778
68.226333,-0.015434,-0.006557,-0.034370,-0.010272,-0.008256,-0.038595,0.014833,-0.021628,-0.067925,0.012192,-0.022926,-0.068357
68.280740,-0.004384,-0.007443,-0.034789,-0.001759,-0.013639,-0.039571,0.017065,-0.020804,-0.068133,0.017843,-0.022470,-0.070694
68.335147,0.002779,-0.011750,-0.038466,0.000087,-0.018211,-0.040024,0.024796,-0.035398,-0.062951,0.035594,-0.045219,-0.068711
68.389554,0.001655,-0.020142,-0.041650,-0.001840,-0.016065,-0.040386,0.028961,-0.035764,-0.052466,0.030885,-0.037935,-0.059699
68.443961,0.000390,-0.016218,-0.037987,-0.000968,-0.013641,-0.040602,0.034120,-0.036668,-0.054077,0.036868,-0.035636,-0.062171
68.498368,0.004506,-0.015705,-0.039075,0.005369,-0.012883,-0.044957,0.036630,-0.043752,-0.058291,0.037955,-0.042084,-0.064148
68.552775,0.005701,-0.012354,-0.041356,0.010286,-0.012819,-0.047453,0.038917,-0.039028,-0.051937,0.033241,-0.033655,-0.054579
68.607182,0.012110,-0.016206,-0.046912,0.006501,-0.011841,-0.045954,0.043513,-0.038969,-0.053498,0.032195,-0.029498,-0.053583
68.661589,0.006496,-0.014546,-0.048371,0.003800,-0.014184,-0.047501,0.040477,-0.038082,-0.048785,0.029595,-0.026485,-0.052276
68.715996,0.001794,-0.004368,-0.050065,-0.002048,-0.004397,-0.048739,0.028474,-0.021481,-0.048265,0.028191,-0.025189,-0.053248
68.770403,-0.000279,-0.007564,-0.053853,-0.006451,-0.009489,-0.052661,0.028934,-0.024543,-0.051971,0.025607,-0.026198,-0.052519
68.824810,0.001850,-0.014756,-0.055990,-0.001676,-0.018449,-0.053414,0.023006,-0.022414,-0.048021,0.024345,-0.023266,-0.050895
68.879217,-0.001017,-0.013673,-0.050730,0.000790,-0.015213,-0.047844,0.014607,-0.010270,-0.044813,0.016179,-0.015186,-0.050636
68.933624,0.000992,-0.023901,-0.050195,0.009435,-0.029002,-0.049013,0.015363,-0.012199,-0.050226,0.016878,-0.014838,-0.051348
68.988030,-0.001320,-0.027265,-0.054705,0.002584,-0.029498,-0.053516,0.012111,-0.012313,-0.051097,0.014552,-0.014604,-0.052217
69.042437,-0.000187,-0.024292,-0.055249,0.002251,-0.024147,-0.054312,0.011754,-0.011381,-0.048774,0.014981,-0.013265,-0.047931
69.096844,0.009646,-0.033678,-0.057332,0.010479,-0.025507,-0.057104,0.013576,-0.012889,-0.046954,0.019051,-0.016724,-0.047225
69.151251,0.014675,-0.035009,-0.052792,0.010612,-0.028241,-0.052997,0.014289,-0.011232,-0.049886,0.019293,-0.017107,-0.051806
69.205658,0.009418,-0.030650,-0.051928,0.004614,-0.027348,-0.052474,0.014130,-0.012213,-0.051514,0.019072,-0.017366,-0.052603
69.260065,0.012124,-0.034241,-0.055132,0.009611,-0.027360,-0.051576,0.020655,-0.016510,-0.051113,0.021095,-0.016482,-0.051441
69.314472,0.005469,-0.029881,-0.054800,0.007174,-0.032615,-0.051535,0.021479,-0.017643,-0.050748,0.021964,-0.017461,-0.051481
69.368879,0.008534,-0.024091,-0.051779,0.005066,-0.024282,-0.051304,0.025830,-0.018869,-0.053491,0.024712,-0.018418,-0.056164
69.423286,0.012568,-0.023295,-0.050763,0.009885,-0.018860,-0.051119,0.027638,-0.020333,-0.057098,0.025641,-0.018367,-0.056137
69.477693,0.009967,-0.024009,-0.048207,0.012945,-0.022277,-0.050971,0.024422,-0.017316,-0.058725,0.023075,-0.016582,-0.056068
69.532100,0.006617,-0.019191,-0.050321,0.007895,-0.018912,-0.051051,0.023415,-0.017063,-0.055078,0.021104,-0.016639,-0.053775
69.586507,0.010370,-0.017701,-0.051382,0.007694,-0.017798,-0.052403,0.020298,-0.014271,-0.051514,0.016156,-0.013082,-0.049188
69.640914,0.014740,-0.020081,-0.046201,0.018193,-0.023052,-0.044266,0.019076,-0.014837,-0.052413,0.017052,-0.013848,-0.049968
69.695321,-0.005216,-0.007217,-0.043490,-0.013898,-0.011159,-0.041892,0.016892,-0.013418,-0.051407,0.015673,-0.013367,-0.048895
69.749728,-0.001181,-0.012189,-0.042122,-0.006144,-0.014079,-0.041673,0.007416,-0.007404,-0.045995,0.006412,-0.006724,-0.046518
69.804135,-0.004392,-0.012886,-0.042570,-0.003578,-0.011672,-0.044043,0.005556,-0.007345,-0.048060,0.008397,-0.008929,-0.051311
69.858542,-0.010469,-0.010314,-0.048203,-0.006333,-0.012926,-0.053195,0.008502,-0.009350,-0.049626,0.013404,-0.011837,-0.054400
69.912949,-0.004877,-0.012302,-0.046137,0.000302,-0.014216,-0.049938,0.010610,-0.009145,-0.049884,0.016318,-0.012557,-0.052802
69.967356,-0.004707,-0.021130,-0.043707,0.001858,-0.026400,-0.048110,0.013635,-0.011977,-0.053101,0.016562,-0.013780,-0.052914
70.021763,-0.015706,-0.012584,-0.049678,-0.001875,-0.017969,-0.049192,0.014293,-0.011786,-0.054474,0.018298,-0.014140,-0.054869
70.076170,0.002267,-0.017766,-0.049233,-0.004790,-0.014347,-0.045210,0.017144,-0.012470,-0.055396,0.020661,-0.014559,-0.054107
70.130577,-0.005825,-0.010889,-0.038605,-0.010187,-0.007002,-0.029448,0.026622,-0.018424,-0.059400,0.023673,-0.016012,-0.056294
70.184984,-0.010175,-0.015705,-0.034691,-0.012903,-0.012753,-0.028783,0.026021,-0.017724,-0.054880,0.021364,-0.015379,-0.052803
70.239391,-0.007387,-0.016598,-0.026145,-0.009890,-0.015042,-0.029023,0.022093,-0.014577,-0.049288,0.018279,-0.012592,-0.047765
70.293798,-0.006045,-0.020374,-0.024604,-0.000664,-0.021194,-0.028443,0.020823,-0.014944,-0.050204,0.018439,-0.013675,-0.048777
70.348205,-0.013603,-0.007777,-0.022959,-0.009496,-0.014346,-0.028611,0.018982,-0.012429,-0.049875,0.015682,-0.011153,-0.049233
70.402612,-0.012537,-0.010241,-0.022008,-0.009466,-0.011777,-0.032262,0.021583,-0.013829,-0.049203,0.021235,-0.013999,-0.050984
70.457018,-0.008935,-0.012194,-0.023962,-0.005820,-0.012126,-0.034400,0.017282,-0.012165,-0.045854,0.016990,-0.012116,-0.046309
70.511425,-0.001939,-0.025479,-0.034898,-0.001217,-0.023825,-0.036111,0.016413,-0.012204,-0.045453,0.019519,-0.014113,-0.049495
70.565832,-0.005499,-0.017997,-0.037861,-0.010710,-0.015736,-0.038262,0.017195,-0.011675,-0.043733,0.019136,-0.013118,-0.044956
70.620239,-0.016081,-0.011828,-0.032626,-0.022950,-0.008792,-0.029277,0.019503,-0.014349,-0.047005,0.019726,-0.014528,-0.046068
70.674646,-0.022794,-0.007290,-0.029046,-0.020511,-0.009840,-0.023634,0.020566,-0.014556,-0.048466,0.021086,-0.015513,-0.049465
70.729053,-0.011440,-0.009140,-0.032489,-0.009478,-0.007853,-0.029583,0.023002,-0.017403,-0.049876,0.021209,-0.016609,-0.051757
70.783460,-0.007397,-0.012702,-0.032027,-0.003791,-0.011570,-0.032393,0.022065,-0.017067,-0.050269,0.024345,-0.017893,-0.053553
70.837867,-0.007585,-0.014074,-0.033870,-0.001543,-0.013880,-0.037086,0.024734,-0.018823,-0.055001,0.023215,-0.017690,-0.054990
70.892274,-0.008119,-0.001915,-0.033167,0.001457,-0.008207,-0.037275,0.025802,-0.018178,-0.054786,0.025995,-0.017669,-0.056139
70.946681,0.002458,-0.007408,-0.031738,0.006237,-0.010932,-0.037193,0.027194,-0.020255,-0.059853,0.026265,-0.018872,-0.057365
71.001088,0.015689,-0.006186,-0.038924,0.009131,-0.003238,-0.038481,0.028196,-0.020311,-0.061313,0.026833,-0.019208,-0.058040
71.055495,0.006240,-0.000744,-0.044204,-0.008075,0.002222,-0.038391,0.024612,-0.018298,-0.059584,0.021753,-0.016439,-0.056620
71.109902,0.012621,-0.012838,-0.041845,0.009404,-0.015135,-0.038086,0.023272,-0.017421,-0.058225,0.019867,-0.016122,-0.055579
71.164309,0.005501,-0.007031,-0.042269,0.001346,-0.009265,-0.039788,0.019479,-0.015315,-0.053541,0.017961,-0.014555,-0.050053
71.218716,0.011528,-0.009480,-0.039862,0.011004,-0.015465,-0.039633,0.017603,-0.014220,-0.049188,0.015482,-0.013488,-0.046096
71.273123,0.013205,-0.018061,-0.050384,0.013843,-0.021488,-0.054043,0.015371,-0.013783,-0.045953,0.016683,-0.013695,-0.044494
71.327530,0.006792,-0.019423,-0.049138,0.007169,-0.023464,-0.048864,0.011040,-0.010828,-0.041193,0.012752,-0.011555,-0.041386
71.381937,0.008509,-0.025411,-0.051956,0.012279,-0.021647,-0.051762,0.009014,-0.010156,-0.036840,0.013186,-0.012414,-0.039162
71.436344,0.028053,-0.036860,-0.053180,0.021805,-0.028534,-0.050729,0.000533,-0.003838,-0.033886,-0.001037,-0.002159,-0.037383
71.490751,0.028138,-0.026934,-0.052843,0.033427,-0.025843,-0.047485,0.007181,-0.006350,-0.030866,0.010941,-0.008215,-0.035960
71.545158,0.034636,-0.033074,-0.053181,0.029661,-0.026428,-0.047781,0.007052,-0.007665,-0.035996,0.010640,-0.010070,-0.041540
71.599565,0.038481,-0.033505,-0.060635,0.039041,-0.029798,-0.056463,0.009640,-0.007740,-0.035080,0.013249,-0.010005,-0.038004
71.653972,0.037463,-0.032711,-0.059215,0.034846,-0.031843,-0.065519,0.007854,-0.006365,-0.032621,0.012396,-0.008984,-0.034578
71.708379,0.055209,-0.039816,-0.076763,0.048815,-0.041695,-0.082612,0.013090,-0.010094,-0.037861,0.016653,-0.013006,-0.040789
71.762786,0.050242,-0.036301,-0.069166,0.038643,-0.031311,-0.068124,0.012847,-0.010018,-0.038953,0.015966,-0.013469,-0.040213
71.817193,0.049429,-0.030331,-0.066549,0.041758,-0.027907,-0.060155,0.024412,-0.017294,-0.038111,0.017379,-0.013189,-0.037046
71.871600,0.039876,-0.033295,-0.071324,0.036015,-0.029492,-0.061711,0.020348,-0.018216,-0.037269,0.019984,-0.018330,-0.034512
71.926007,0.039113,-0.032642,-0.068146,0.030663,-0.028431,-0.054712,0.023981,-0.018078,-0.033192,0.022960,-0.017969,-0.034672
71.980413,0.035936,-0.035540,-0.059158,0.035394,-0.035459,-0.049425,0.024077,-0.018535,-0.033965,0.023240,-0.016963,-0.033592
72.034820,0.028625,-0.028949,-0.045409,0.021695,-0.027144,-0.040640,0.027743,-0.021699,-0.036028,0.025521,-0.018981,-0.033936
72.089227,0.016253,-0.023026,-0.024356,0.020972,-0.029643,-0.033234,0.024144,-0.019188,-0.031186,0.022114,-0.017488,-0.033497
72.143634,0.018634,-0.027390,-0.033240,0.019702,-0.027780,-0.041060,0.029336,-0.020254,-0.030815,0.027604,-0.018547,-0.033860
72.198041,0.017344,-0.032252,-0.033017,0.024800,-0.031889,-0.038191,0.028056,-0.020085,-0.032376,0.024896,-0.017014,-0.034149
72.252448,0.009485,-0.030691,-0.027191,0.011445,-0.030492,-0.035983,0.028143,-0.017214,-0.036347,0.026120,-0.017372,-0.037753
72.306855,0.021747,-0.038114,-0.027252,0.028175,-0.039624,-0.034216,0.023464,-0.016009,-0.036917,0.021319,-0.015515,-0.038064
72.361262,0.016448,-0.031168,-0.024526,0.025984,-0.034689,-0.029211,0.022515,-0.016356,-0.038670,0.020598,-0.015485,-0.038760
72.415669,0.020407,-0.036246,-0.032296,0.019710,-0.033636,-0.035348,0.013144,-0.012040,-0.039561,0.010289,-0.011757,-0.039317
72.470076,0.015101,-0.030848,-0.037339,0.011957,-0.027279,-0.036060,0.016240,-0.013309,-0.040641,0.014262,-0.013485,-0.039315
72.524483,0.014393,-0.031912,-0.035510,0.011498,-0.027378,-0.040760,0.004297,-0.009842,-0.041532,0.004602,-0.010491,-0.039761
72.578890,0.021118,-0.035748,-0.040202,0.027651,-0.036938,-0.044520,0.004301,-0.009823,-0.041899,0.006500,-0.010543,-0.039383
72.633297,0.022608,-0.034898,-0.044832,0.015813,-0.033342,-0.047528,0.006740,-0.011112,-0.041752,0.014818,-0.013998,-0.041736
72.687704,0.015428,-0.026500,-0.052582,0.021616,-0.030147,-0.054302,0.003742,-0.010903,-0.038270,0.008080,-0.012524,-0.036375
72.742111,0.008071,-0.022384,-0.053094,0.010438,-0.021345,-0.045997,0.000459,-0.009457,-0.036677,0.005411,-0.011068,-0.035178
72.796518,0.010892,-0.021532,-0.052887,0.011222,-0.021768,-0.048487,0.004297,-0.009695,-0.033078,0.003511,-0.008556,-0.031414
72.850925,0.013397,-0.024637,-0.050283,0.008674,-0.022132,-0.042925,0.002608,-0.006881,-0.030626,0.006476,-0.006985,-0.029559
72.905332,0.010289,-0.021954,-0.042749,0.004520,-0.019503,-0.035705,0.010503,-0.008590,-0.027854,0.009426,-0.007683,-0.028076
72.959739,-0.005713,-0.009075,-0.031938,-0.000333,-0.012609,-0.025341,0.012441,-0.008775,-0.025607,0.013073,-0.008556,-0.026889
73.014146,0.003298,-0.010173,-0.025255,0.006040,-0.015415,-0.022828,0.009361,-0.007863,-0.025053,0.015764,-0.011133,-0.030965
73.068553,0.003760,-0.009663,-0.020585,0.014444,-0.015092,-0.028003,0.017193,-0.008759,-0.029381,0.019801,-0.011485,-0.033817
73.122960,0.005003,-0.016223,-0.021781,0.006441,-0.018484,-0.026633,0.018354,-0.008300,-0.031501,0.016414,-0.009595,-0.036100
73.177367,0.004632,-0.018313,-0.022326,0.007505,-0.022405,-0.033759,0.018641,-0.009218,-0.035625,0.012716,-0.008663,-0.037926
73.231774,-0.000236,-0.016782,-0.017929,-0.001114,-0.020498,-0.024987,0.019960,-0.011110,-0.038240,0.015686,-0.009719,-0.038429
73.286181,-0.005277,-0.012792,-0.013896,-0.010369,-0.012611,-0.015709,0.017438,-0.010646,-0.039692,0.013264,-0.009220,-0.037205
73.340588,0.002326,-0.017099,-0.023164,-0.001599,-0.013124,-0.022318,0.012833,-0.009454,-0.039858,0.009695,-0.008117,-0.034424
73.394995,-0.008160,-0.020972,-0.017784,-0.009653,-0.021249,-0.012878,0.009011,-0.003831,-0.036434,0.007711,-0.002910,-0.032199
73.449402,-0.021678,-0.020433,-0.005193,-0.017036,-0.019006,-0.002417,0.002736,-0.002182,-0.032595,0.004574,-0.002599,-0.029431
73.503808,-0.014766,-0.017831,0.000885,-0.009066,-0.017972,0.002347,0.004602,-0.003080,-0.032296,0.006845,-0.003742,-0.032171
73.558215,-0.009903,-0.017738,0.012838,0.001907,-0.021865,0.006157,0.006535,-0.003314,-0.029163,0.007766,-0.004309,-0.030397
73.612622,-0.009343,-0.012776,0.020445,-0.004808,-0.013119,0.017598,0.006151,-0.002633,-0.027999,0.011190,-0.005281,-0.030776
73.667029,-0.007057,-0.014592,0.016101,-0.010124,-0.009250,0.012276,0.008649,-0.005548,-0.033025,0.013163,-0.009751,-0.038119
73.721436,-0.013673,-0.015349,0.016847,-0.010666,-0.011495,0.001115,0.009905,-0.005342,-0.035330,0.011373,-0.008255,-0.038382
73.775843,-0.004683,-0.009385,0.004152,-0.004320,-0.011597,-0.011904,0.016282,-0.011622,-0.041946,0.017981,-0.011812,-0.044628
73.830250,0.010908,-0.015385,-0.018621,0.009058,-0.019684,-0.033521,0.018404,-0.013204,-0.045846,0.015760,-0.011934,-0.044835
73.884657,0.013070,-0.017857,-0.038589,0.014837,-0.021976,-0.050491,0.020562,-0.014159,-0.048582,0.018816,-0.012548,-0.048324
73.939064,0.007256,-0.018195,-0.047206,0.012888,-0.025541,-0.048177,0.021998,-0.015286,-0.052876,0.019354,-0.012931,-0.049331
73.993471,0.016331,-0.028365,-0.070749,0.016682,-0.030298,-0.058830,0.023691,-0.016777,-0.058569,0.022830,-0.014266,-0.053894
74.047878,0.012703,-0.030657,-0.083954,0.001990,-0.026202,-0.067353,0.022332,-0.014108,-0.054525,0.020573,-0.013203,-0.050952
74.102285,0.013011,-0.025509,-0.092228,-0.000545,-0.017849,-0.074171,0.022191,-0.014645,-0.052856,0.017102,-0.011768,-0.046311
74.156692,0.017671,-0.034853,-0.093204,0.010302,-0.029762,-0.073501,0.015887,-0.010795,-0.048619,0.013740,-0.009234,-0.045040
74.211099,0.015461,-0.033452,-0.088802,0.017661,-0.032255,-0.076635,0.021989,-0.012153,-0.051900,0.020910,-0.011772,-0.049757
74.265506,0.006120,-0.029832,-0.076204,0.008641,-0.026964,-0.067345,0.017667,-0.010303,-0.047318,0.016885,-0.009828,-0.045848
74.319913,0.007236,-0.026663,-0.080201,0.009495,-0.025095,-0.067255,0.015666,-0.009165,-0.045192,0.015008,-0.009161,-0.044374
74.374320,-0.002752,-0.015771,-0.075266,-0.000017,-0.014692,-0.067184,0.008391,-0.006521,-0.038078,0.009168,-0.007548,-0.039969
74.428727,0.000510,-0.016126,-0.066010,-0.006802,-0.014215,-0.061078,0.011534,-0.007951,-0.040211,0.014043,-0.009831,-0.042797
74.483134,0.007781,-0.023603,-0.055829,0.002601,-0.018726,-0.054898,0.008746,-0.006213,-0.037254,0.007975,-0.006637,-0.035647
74.537541,0.001815,-0.015203,-0.052669,0.004467,-0.018705,-0.053659,0.012057,-0.010036,-0.035862,0.011073,-0.010482,-0.034560
74.591948,-0.008720,-0.009703,-0.045167,-0.001757,-0.015709,-0.050258,0.007755,-0.008909,-0.033202,0.012755,-0.011192,-0.037651
74.646355,-0.005055,-0.008021,-0.044384,-0.001762,-0.011373,-0.045147,0.007563,-0.008645,-0.035444,0.010091,-0.008995,-0.039300
74.700762,-0.007871,-0.004539,-0.040103,-0.002769,-0.007746,-0.043504,0.003958,-0.006658,-0.037092,0.004526,-0.005714,-0.041443
74.755169,0.006685,-0.015062,-0.034858,0.010550,-0.015545,-0.040838,0.006104,-0.006948,-0.037587,0.003787,-0.005196,-0.038318
74.809576,0.006429,-0.015183,-0.034219,0.001293,-0.015067,-0.039109,0.005343,-0.007125,-0.037876,0.008673,-0.008196,-0.041881
74.863983,0.009785,-0.022072,-0.034507,0.013776,-0.029053,-0.037725,0.015011,-0.012146,-0.043426,0.017215,-0.012359,-0.042684
74.918390,0.012190,-0.023716,-0.033521,0.016773,-0.029268,-0.038540,0.010852,-0.006762,-0.039983,0.012642,-0.007522,-0.035368
74.972797,0.027795,-0.029217,-0.034256,0.029935,-0.031861,-0.039193,0.014145,-0.010061,-0.036526,0.018620,-0.013442,-0.033458
75.027203,0.022586,-0.030904,-0.033580,0.016299,-0.026656,-0.035348,0.016068,-0.011158,-0.038201,0.017476,-0.012331,-0.038291
75.081610,0.025247,-0.032782,-0.030781,0.015404,-0.022602,-0.031747,0.020546,-0.013321,-0.035854,0.016703,-0.011411,-0.037350
75.136017,0.017426,-0.030918,-0.038937,0.014140,-0.024820,-0.042851,0.023606,-0.017316,-0.047768,0.017813,-0.015347,-0.051723
75.190424,0.023239,-0.030558,-0.040262,0.012304,-0.021983,-0.042573,0.029376,-0.021677,-0.062512,0.027972,-0.022422,-0.073246
75.244831,0.019103,-0.024011,-0.047637,0.016794,-0.025420,-0.050822,0.026345,-0.020616,-0.066796,0.028410,-0.022255,-0.073775
75.299238,0.020918,-0.027816,-0.047589,0.021728,-0.031688,-0.048951,0.024615,-0.022964,-0.068023,0.019176,-0.018726,-0.061958
75.353645,0.004723,-0.020501,-0.043263,0.011226,-0.023556,-0.041463,0.021789,-0.019191,-0.070857,0.019891,-0.017123,-0.058698
